make,model,year,trim,base msrp,body type,front head room (in),cylinders,epa combined mpge,engine type,basic
Mercedes-Benz,GLS-Class,2025,GLS 580 4MATIC 4dr SUV AWD (4.0L 8cyl Turbo gas/electric mild hybrid 9A),"$114,800",SUV,39.4,V8,,mild hybrid,
Mercedes-Benz,Maybach,2025,S 580 4MATIC 4dr Sedan AWD (4.0L 8cyl Turbo gas/electric mild hybrid 9A),"$203,500",Sedan,39.4,V8,,mild hybrid,
Mercedes-Benz,Maybach,2025,S 680 4MATIC 4dr Sedan AWD (6.0L 12cyl Turbo 9A),"$240,500",Sedan,39.4,V12,,gas,
Mercedes-Benz,Maybach EQS SUV,2025,EQS 680 4dr SUV AWD (electric DD),"$179,900",SUV,43.3,,76,electric,
Mercedes-Benz,Maybach GLS,2025,GLS 600 4dr SUV AWD (4.0L 8cyl Turbo gas/electric mild hybrid 9A),"$178,450",SUV,42.5,V8,,mild hybrid,
Mercedes-Benz,S-Class,2025,AMG S 63 E PERFORMANCE 4dr Sedan AWD (4.0L 8cyl Turbo gas/electric plug-in hybrid 9A),"$186,200",Sedan,42.1,V8,,plug-in hybrid,
Mercedes-Benz,S-Class,2025,S 500 4MATIC 4dr Sedan AWD (3.0L 6cyl Twincharger gas/electric mild hybrid 9A),"$117,750",Sedan,42.1,I6,,mild hybrid,
Mercedes-Benz,S-Class,2025,S 580 4MATIC 4dr Sedan AWD (4.0L 8cyl Turbo gas/electric mild hybrid 9A),"$128,600",Sedan,42.1,V8,,mild hybrid,
Mercedes-Benz,S-Class,2025,S 580e 4MATIC 4dr Sedan AWD (3.0L 6cyl Turbo gas/electric plug-in hybrid 9A),"$128,200",Sedan,42.1,I6,,plug-in hybrid,
Mercedes-Benz,SL-Class,2025,AMG SL 43 2dr Convertible (2.0L 4cyl Turbo gas/electric mild hybrid 9A),"$111,950",Convertible,37.7,I4,,mild hybrid,
Mercedes-Benz,SL-Class,2025,AMG SL 55 2dr Convertible AWD (4.0L 8cyl Turbo 9A),"$144,650",Convertible,37.7,V8,,gas,
Mercedes-Benz,SL-Class,2025,AMG SL 63 2dr Convertible AWD (4.0L 8cyl Turbo 9A),"$187,150",Convertible,37.7,V8,,gas,
Mercedes-Benz,SL-Class,2025,AMG SL 63 S E PERFORMANCE 2dr Convertible AWD (4.0L 8cyl Turbo gas/electric plug-in hybrid 9A),"$207,150",Convertible,37.7,V8,,plug-in hybrid,
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Cargo 3dr Van (2.0L 4cyl Turbodiesel 9A)","$50,900",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Cargo 3dr Van AWD (2.0L 4cyl Turbodiesel 9A)","$60,500",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Cargo 3dr Van w/High Output Engine (2.0L 4cyl Turbodiesel 9A)","$53,750",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Crew 3dr Van AWD (2.0L 4cyl Turbodiesel 9A)","$63,500",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Crew 3dr Van w/High Output Engine (2.0L 4cyl Turbodiesel 9A)","$56,750",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Crew 3dr Van (2.0L 4cyl Turbodiesel 9A)","$53,900",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Passenger 3dr Van w/High Output Engine (2.0L 4cyl Turbodiesel 9A)","$59,850",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Passenger 3dr Van AWD (2.0L 4cyl Turbodiesel 9A)","$66,600",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Passenger 3dr Van (2.0L 4cyl Turbodiesel 9A)","$57,000",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Passenger Select 3dr Van AWD (2.0L 4cyl Turbodiesel 9A)","$71,600",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 144"" WB Passenger Select 3dr Van w/High Output Engine (2.0L 4cyl Turbodiesel 9A)","$64,850",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Cargo 3dr Van w/High Roof (2.0L 4cyl Turbodiesel 9A)","$57,610",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Cargo 3dr Van AWD w/High Roof (2.0L 4cyl Turbodiesel 9A)","$67,210",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Cargo 3dr Van w/High Roof, High Output Engine (2.0L 4cyl Turbodiesel 9A)","$60,460",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Cargo 3dr Ext Van w/High Roof (2.0L 4cyl Turbodiesel 9A)","$60,050",Ext Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Cargo 3dr Ext Van w/High Roof, High Output Engine (2.0L 4cyl Turbodiesel 9A)","$62,900",Ext Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Cargo 3dr Ext Van AWD w/High Roof (2.0L 4cyl Turbodiesel 9A)","$69,650",Ext Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Crew 3dr Van AWD w/High Roof (2.0L 4cyl Turbodiesel 9A)","$70,910",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Crew 3dr Van w/High Roof, High Output Engine (2.0L 4cyl Turbodiesel 9A)","$64,160",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Crew 3dr Van w/High Roof (2.0L 4cyl Turbodiesel 9A)","$61,310",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Passenger 3dr Van w/High Roof, High Output Engine (2.0L 4cyl Turbodiesel 9A)","$69,450",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Passenger 3dr Van w/High Roof (2.0L 4cyl Turbodiesel 9A)","$66,600",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"2500 170"" WB Passenger Select 3dr Van w/High Roof, High Output Engine (2.0L 4cyl Turbodiesel 9A)","$74,450",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500 144"" WB Cargo 3dr Van DRW w/High Output Engine (2.0L 4cyl Turbodiesel 9A)","$57,020",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500 170"" WB Cargo 3dr Van DRW w/High Roof, High Output Engine (2.0L 4cyl Turbodiesel 9A)","$63,730",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500 170"" WB Cargo 3dr Ext Van DRW w/High Roof, High Output Engine (2.0L 4cyl Turbodiesel 9A)","$66,170",Ext Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500XD 144"" WB Cargo 3dr Van DRW (2.0L 4cyl Turbodiesel 9A)","$59,930",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500XD 144"" WB Cargo 3dr Van AWD DRW (2.0L 4cyl Turbodiesel 9A)","$66,680",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500XD 170"" WB Cargo 3dr Ext Van AWD DRW w/High Roof (2.0L 4cyl Turbodiesel 9A)","$75,830",Ext Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500XD 170"" WB Cargo 3dr Van AWD DRW w/High Roof (2.0L 4cyl Turbodiesel 9A)","$73,430",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500XD 170"" WB Cargo 3dr Van DRW w/High Roof (2.0L 4cyl Turbodiesel 9A)","$66,640",Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"3500XD 170"" WB Cargo 3dr Ext Van DRW w/High Roof (2.0L 4cyl Turbodiesel 9A)","$69,080",Ext Van,56.4,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"4500 144"" WB Cargo 3dr Van DRW (2.0L 4cyl Turbodiesel 9A)","$62,470",Van,47.3,I4,,diesel,3 yr./ 36000 mi.
Mercedes-Benz,Sprinter,2025,"4500 170"" WB Cargo 3dr Ext Van DRW w/High Roof (2.0L 4cyl Turbodiesel 9A)","$71,620",Ext Van,56.4,I4,,diesel,3 yr./ 36000 mi.
